date,historical_demand,port_congestion_level,shipping_costs,delay_probability,weather_condition_severity
2021-10-13,6885.67879895249,6.895099331890829,489.93414558816556,0.6857340025177229,0.31103085710279404
2021-10-14,6083.695173262337,7.333278557157791,509.8909320750576,0.6604512168114259,0.412923783097892
2021-10-15,6617.335393716588,7.180665287841692,457.686621443049,0.8289391269751155,0.564864933022989
2021-10-16,5884.96644483209,6.439666082548487,442.12027740744355,0.5969694119814946,0.38960675624519286
2021-10-17,4750.744086961918,7.685679963275689,462.61474502975193,0.8763128181933181,0.3457887537684458
2021-10-18,5518.242284757965,7.879804379784937,480.8673643902991,0.6110062527569544,0.4338589655904795
2021-10-19,5876.8731417579065,6.768328484055292,558.3529099361089,0.6626576662071221,0.45842416726965324
2021-10-20,5900.641076696327,6.855355821872887,526.572908292391,0.8463802984619391,0.6143375981807374
2021-10-21,5321.600672893093,6.611986091091571,463.90345802840335,0.6639581304172156,0.45304882486592746
2021-10-22,5772.2851045377765,5.578303411167405,501.1309268157445,0.6963143939856699,0.5833664260678508
2021-10-23,6165.681654122749,5.495413248517032,454.2207576174033,0.7704269486295171,0.4993294285872454
2021-10-24,4422.590065114153,8.63952601328752,556.9998700543247,0.7328694961868661,0.6062768832481519
2021-10-25,6853.049606731302,7.6471907947379165,447.9962592783674,0.6230992835662688,0.5375758232537188
2021-10-26,6927.413730829026,5.091592690324473,461.4351754699672,0.5737110553257283,0.435587759782969
2021-10-27,3714.099768976075,7.494150133147795,347.46119695065954,0.6775770297846546,0.5348647635472071
2021-10-28,4726.703684240208,6.5347915219762,493.7626823812154,0.7903252860346931,0.6289364692022051
2021-10-29,6983.8212780841795,7.204242920976138,500.2001464625328,0.8238502725118533,0.4984841792763505
2021-10-30,5140.905661427437,7.590633568097574,573.6420887883636,0.7350895631911616,0.46484254093560984
2021-10-31,6349.078488585593,6.27921836932622,452.0283396808593,0.7463064377891038,0.48164743193750975
2021-11-01,6333.395782969485,6.344836469964087,487.352545751427,0.7276305301383518,0.5045460025376681
2021-11-02,6348.866664756645,6.352997000320592,372.0957820439408,0.6544939203334276,0.485923369044587
2021-11-03,6212.844351658218,6.650276302081491,352.72040892334627,0.668522853075192,0.5706792026406551
2021-11-04,5495.961081009213,6.876997697867119,487.75490842077664,0.6893666037409126,0.47485652661957256
2021-11-05,4465.684207534778,7.257316502234566,438.57634488559694,0.8270278444617354,0.428866115116374
2021-11-06,5926.823815168776,7.761411538735018,477.5364319457315,0.824662243951078,0.5327767482489012
2021-11-07,7245.503637004144,7.856602780101622,429.8065284490199,0.7529726688260894,0.5389094871202778
2021-11-08,6963.246710747077,6.956945832208439,483.84122770681756,0.6972404656024925,0.5378339329904026
2021-11-09,6883.935572066227,7.406561884629582,533.6370438802637,0.6690061513558917,0.4025365698502809
2021-11-10,5764.795373004923,6.038935713161153,452.7198528029939,0.7908980464388482,0.4651022953545108
2021-11-11,8142.331851134906,8.438319849984348,510.8717233809825,0.7305160450656533,0.5088341295106511
2021-11-12,6390.747919985591,8.298043023385373,426.9907722678925,0.6473464594383722,0.531733520262934
2021-11-13,5064.042564489257,6.177010484852222,464.57906052853303,0.7156283706879365,0.49523545467051405
2021-11-14,6046.534380009508,8.307941308064436,438.03806130287415,0.8161519091524201,0.4120717805404746
2021-11-15,7109.046542911769,6.613066004603346,410.3042386207023,0.6547868237077678,0.2902681777584955
2021-11-16,6125.539599096787,8.315830663979932,601.4328176624474,0.5631820189353748,0.46954689677738254
2021-11-17,5049.8574750166035,6.929599587867991,458.96849975338205,0.6051356575350338,0.4814196562464336
2021-11-18,6264.11491902045,7.19300289717727,527.453153601865,0.6928385702505139,0.39835716189060005
2021-11-19,7824.601179020592,6.157210924493863,576.4292263346557,0.7211101480826366,0.4942155081596315
2021-11-20,5756.236402094209,7.035122504828884,407.9264256801893,0.7890405339881567,0.4939774572147166
2021-11-21,6297.910006144474,6.724883158312935,431.4243768116369,0.734281434884508,0.4281899482858013
2021-11-22,7077.147992168648,5.97133795981009,371.6982452288083,0.63549000205983,0.5456753721660882
2021-11-23,4998.783019570931,6.238318773996499,436.91497227516834,0.7139911967489222,0.5633862921277153
2021-11-24,5539.877490360679,7.2066260853527995,448.86114626096975,0.7254865112937373,0.6056215900776859
2021-11-25,5494.622536365004,6.91120977670288,448.6704375101055,0.7901711229384318,0.5002318347722958
2021-11-26,5752.275825546803,6.533456494976231,376.8340386067443,0.6028493388068465,0.569179084478641
2021-11-27,5167.27049298412,6.749531140766618,418.38953977035675,0.6584259023056516,0.5124816816061042
2021-11-28,4389.017771565269,6.357089614922841,516.4024008104785,0.7654028351080949,0.35483189861262426
2021-11-29,5593.838639942641,6.911260246230019,428.32857443961956,0.6707702086872511,0.5212469116187338
2021-11-30,6582.687314347256,7.02608023473227,453.38959306077226,0.7346420700796642,0.5724831191700493
2021-12-01,5295.595449825795,6.7761348180648,445.57176568858404,0.5913779216451855,0.3021214023369317
2021-12-02,6052.173396839593,7.01813089552223,513.9777485333816,0.7674911844204731,0.5147214814938013
2021-12-03,5774.513279409792,6.9382216113465,383.386714294859,0.6586747135012825,0.5133668239071681
2021-12-04,5981.923538351301,6.629985221707081,318.5543896704267,0.683242085546785,0.44711095617326607
2021-12-05,6695.290627773987,6.594333878423015,493.35991082676986,0.6768659290000728,0.4842404580702336
2021-12-06,6640.30241380903,7.7165357992290184,500.0998693271108,0.7041728639973265,0.4874710083147384
2021-12-07,6320.777396351437,6.66675787461886,536.9080938432325,0.7351067227064846,0.5209628170851247
2021-12-08,6976.421453918748,6.575933210520122,414.1948496803854,0.8079913096490189,0.565146253373965
2021-12-09,5789.542621612783,7.257561604957405,515.206192309898,0.7179963930379496,0.5534170811271879
2021-12-10,4898.397800923703,5.1010613349971505,407.609913341164,0.6317258888956752,0.5041874845891258
2021-12-11,7369.000774009074,7.168238350598256,552.4084481240008,0.6187379703401368,0.5023775575275072
2021-12-12,7333.2548522917905,6.607881607816426,443.0625611789704,0.65884663545373,0.3016431133859698
2021-12-13,6441.164892666813,7.771880320607129,508.74392099786786,0.6436688452196012,0.4875062541892829
2021-12-14,5971.684216558661,7.01718274998706,533.5582996943183,0.7076387890935049,0.5486267501000922
2021-12-15,6099.530659441949,6.4066886176470526,494.76653586801325,0.7722734116641573,0.6918739260847052
2021-12-16,5122.928330266533,6.323797837333878,496.9389659665298,0.7130096527684189,0.5095781574405801
2021-12-17,5523.855199420912,7.071701951655221,479.53061190215766,0.6902612483895202,0.5794024814099703
2021-12-18,5173.04084895659,7.054509922041087,445.3481325871512,0.7539146958540215,0.47380618303839434
2021-12-19,5500.4217583624095,7.616345082127361,458.3863303675252,0.7593339960682028,0.5118099075571623
2021-12-20,5917.589802163423,6.600480659667465,434.35835351257964,0.6932353952627132,0.5891014768372879
2021-12-21,6820.699670285218,5.8202591726925865,533.6775982800151,0.6825148190633695,0.3540604717400218
2021-12-22,5953.465250516641,6.1474292205600385,432.29645356658125,0.7035630528252779,0.5165066185257766
2021-12-23,5441.682705209788,7.96725070765081,481.7934543236247,0.617799783443396,0.5131027093641427
2021-12-24,5675.210388582965,7.595721251893782,478.98706419211027,0.700410036325537,0.4552240258717995
2021-12-25,6551.444253007528,7.242369962607257,437.7101270113246,0.6216587155068051,0.6273782958228163
2021-12-26,6176.657640307877,6.717210882653032,508.1647919266534,0.6435517758531607,0.5143498219698391
2021-12-27,6189.238117718666,6.5757024959367065,350.2245323590946,0.6854414657556008,0.4453406983119699
2021-12-28,5622.774792057629,7.4309259321683045,470.74556483408657,0.6980624356295272,0.44538657837850093
2021-12-29,7191.678757945254,7.357272477681817,450.20291995199005,0.7267824286574616,0.3746708759145345
2021-12-30,5430.750939469626,7.547151254237581,344.3220740325719,0.7381549335377412,0.4641339868740335
2021-12-31,5321.821950189395,7.245783321473502,495.4922051114839,0.7746578456935479,0.5899126086503995
2022-01-01,6527.649684639752,5.895780984157553,447.2450832823492,0.7550779572134493,0.503844827189262
2022-01-02,6517.639900566373,7.212858778111889,356.88462065207926,0.7728326560146593,0.5648043632698349
2022-01-03,5150.334775743616,7.696607645705932,519.3592917118755,0.606645710795824,0.4976965825263129
2022-01-04,6766.648482293199,7.471144005679146,562.4236265033624,0.6568153702295315,0.5831060420589097
2022-01-05,5363.137911314297,6.957946688885664,450.2046036740867,0.7957663880859478,0.4757203993135963
2022-01-06,6446.539329264165,7.090876250252965,528.5743345101237,0.6330973902879355,0.501063717496399
2022-01-07,6347.919604272196,6.163424028339896,475.3736677217103,0.7172537493592337,0.4702525957918855
2022-01-08,5957.221784846893,7.691915429474548,383.53822230267133,0.7275865052258731,0.5760361631035287
2022-01-09,5121.835164449288,7.586421024954487,573.4148504241501,0.648838368600949,0.45594223695484826
2022-01-10,5347.150158400657,6.692707023242739,424.36425572460286,0.6417911998294811,0.5151364767363701
2022-01-11,4684.856460452983,6.698214681237491,482.2727100796462,0.613871142475806,0.5458442461010536
2022-01-12,6243.267631562715,7.436179760592883,422.7830362213121,0.7626318386335679,0.4291786913535358
2022-01-13,4781.419423400003,5.439403233480735,505.2532553937655,0.7204647267844247,0.5933209271937115
2022-01-14,5871.276810285421,6.446813605814795,447.84531723626304,0.7814866558664306,0.3550688655760183
2022-01-15,6293.659417858151,6.0540194157348575,414.5470221718621,0.8194418308798053,0.48476629216447953
2022-01-16,5593.448998001716,6.869470416626295,440.9580976025677,0.6704098565693767,0.4957746502798622
2022-01-17,6389.469458701477,7.259029895724641,538.533014880264,0.7769339896707809,0.5532939587196245
2022-01-18,5320.361413626087,7.1601641863641206,453.24563828311557,0.8353937036085566,0.6188919578127409
2022-01-19,6436.793057770814,5.807277150805639,493.6050841085235,0.602880503667759,0.4339007641667341
2022-01-20,5920.816226278942,5.914147209816098,422.78125526496655,0.5552443152555756,0.4693786163296089
2022-01-21,6193.667619266631,7.463166772917898,483.01415740915945,0.791973076103738,0.5693565110944462
2022-01-22,6409.669161720828,7.175516594345396,430.14625831991475,0.6762221236237927,0.4717654381736655
2022-01-23,5900.45731220223,7.726965852998628,491.8361456448495,0.7090898592405219,0.47946249653387274
2022-01-24,5385.372986152706,5.892801383434967,427.53198986758804,0.7707989595109829,0.4958255606714508
2022-01-25,5781.928685367641,6.417022409372511,443.37820718725516,0.6808972919430801,0.4009448475493757
2022-01-26,5499.0088150890015,4.972724415502046,510.5083353150483,0.6305810068738537,0.6131013447081491
2022-01-27,5658.236300579049,7.12256817221835,434.96744526881224,0.6789670078751061,0.5215923764953573
2022-01-28,5829.766394222635,6.758730006331454,548.6344737681303,0.6940394442075036,0.5300256876386306
2022-01-29,6811.369455496574,7.0121865142286195,469.74403425787756,0.7848610999034218,0.4142963001755024
2022-01-30,7725.479081028648,6.308076432892487,493.8208929592231,0.7362752560182289,0.5153367558089889
2022-01-31,5615.065807068909,6.870098976193355,378.35740407580494,0.7359480488451613,0.39699716504205496
2022-02-01,4864.315654396045,6.088330114711559,393.0371395691034,0.6461445064647302,0.5998259053172599
2022-02-02,4833.24557700222,6.833303027006633,427.38320677508403,0.7201877136712379,0.46708205822802795
2022-02-03,6520.693856271588,7.879047478702533,422.93583952410967,0.6562762900645334,0.48939265262992343
2022-02-04,5543.9391904108625,6.036154643100827,592.0328159105281,0.6870073128751963,0.4220677407730063
2022-02-05,4502.561096370498,5.890699897922578,522.231072764531,0.63906997087287,0.5454609688347676
2022-02-06,4854.169495310674,8.43697496147391,470.8657484942865,0.5897865489688743,0.5038626407212337
2022-02-07,6238.742467077153,6.415362063574704,400.9877506840434,0.6311857251139305,0.5564172167338212
2022-02-08,5431.986572083912,6.993479147310872,464.35095742558207,0.7713511744026634,0.29030507156399105
2022-02-09,6152.959291698165,6.6261143894971575,458.00358373560226,0.7495579472307603,0.5237887669378549
2022-02-10,6880.822363856299,7.7303581093647376,444.321418074825,0.7104033269785422,0.5295860409051513
2022-02-11,6199.146579928306,8.84458678071707,527.7524824547842,0.6891166158548147,0.6238927375598541
2022-02-12,5706.346729680555,7.214621397982735,309.12265504027573,0.6834028897093,0.4329663758706745
2022-02-13,5595.660218875331,6.3560855933906835,395.55733615542425,0.7281498047000835,0.44943822004998313
2022-02-14,6629.863841045153,7.690676930611841,457.72012879749104,0.6149647141311415,0.5797702500456373
2022-02-15,5870.361436368495,6.297934359175795,492.674869739612,0.6748643684446494,0.5205480550246294
2022-02-16,5357.710051489363,7.461162001976287,446.3287990088326,0.7094199850467909,0.5719692825002539
2022-02-17,6399.195743831852,6.52572169330566,456.50850946200694,0.7320383472958092,0.5520353297850631
2022-02-18,7002.2732177945045,7.22545744516885,431.57535444772066,0.7255841632618139,0.4808242013782708
2022-02-19,6333.053132046031,7.600491681359031,413.6584419972325,0.6302537925634234,0.4969138871546977
2022-02-20,5330.0313825892,7.891178197137481,547.3902700077765,0.6634439290507846,0.5406074108300954
2022-02-21,6014.096445624535,7.483654744271365,477.25291376231377,0.7838690968768236,0.5406380529377813
2022-02-22,7127.852879217377,6.8719251246063076,511.210344675587,0.7245426320962874,0.5562702819366587
2022-02-23,6930.407773722579,7.242263083316431,549.6109310093565,0.8112222218086876,0.4806289843951374
2022-02-24,4504.844864024218,6.927195616183585,516.461644973372,0.7756897611080599,0.5634058137074185
2022-02-25,5837.190815498098,7.55625099113603,448.67689539384605,0.7262908924947259,0.4045793536309685
2022-02-26,5939.368443136999,6.09581959363684,446.5955057104405,0.7324874766789055,0.5110725962574074
2022-02-27,6367.4808466157965,7.4883436122265605,471.5620484442339,0.6340327937502207,0.3568934371170825
2022-02-28,6034.838511582243,7.325665486037675,463.3087371237396,0.7298268323607738,0.46989041466590825
2022-03-01,4981.112195931125,7.635741644898967,436.9299090261204,0.6849701251298058,0.5810725987525964
2022-03-02,6072.379658066208,8.153800725183677,425.8536225636481,0.665111445590374,0.4909641440534085
2022-03-03,5093.983237055582,6.364308252013747,447.50129708860027,0.5380815569895646,0.5111744551752962
2022-03-04,4373.055661501078,7.602531254429725,455.79907693090377,0.7376744741170419,0.5532391381353524
2022-03-05,7705.781609603986,6.465121499032815,442.0515927648641,0.8475542238165533,0.47970021356844983
2022-03-06,5076.1844352602775,6.282167829510236,462.29093864982497,0.6213104186817869,0.5359118059603534
2022-03-07,7158.597766945909,7.464637919549307,401.49668062895194,0.6330824289700219,0.5972555075744247
2022-03-08,4658.77459853673,7.472545723263134,546.178112900272,0.6175863929865874,0.4490566239592557
2022-03-09,5545.943945564556,7.492820372118421,555.5018303444252,0.6987760516936405,0.625340853590517
2022-03-10,6717.424254629582,6.649425662515942,428.6184572154161,0.6770610766389228,0.5154488021837379
2022-03-11,6681.0783064488,6.704150320091596,437.74425010736985,0.6531562994155348,0.5995075361411034
2022-03-12,6188.341392401672,6.6372957689439565,438.19445572044987,0.726262932041157,0.5386442758158568
2022-03-13,6820.532011247827,6.7956106062528,504.71786271973,0.6902230334361267,0.4522885311403881
2022-03-14,6131.557791557357,7.242130863261131,412.0142279017166,0.5885679808692968,0.5361756748492154
2022-03-15,5851.5231739744695,7.743934094874892,398.4585556901681,0.6774271651771421,0.6234758792521075
2022-03-16,5441.124506426903,7.47935372986015,468.1538552164286,0.6400261139253741,0.5358088100968635
2022-03-17,6657.000793704176,8.409124458588751,416.4578300278668,0.7565087413813818,0.2639252108271038
2022-03-18,6156.949297441523,5.651100781224321,406.71108950098636,0.6777949552554833,0.6428223397440695
2022-03-19,6113.801971458437,6.79815452718107,478.3925618014793,0.6016040217466593,0.41056305937497956
2022-03-20,7001.475821804183,6.36393571740465,441.4839782857557,0.5394460796443538,0.5396642008395006
2022-03-21,7506.988352538444,6.77232535762979,529.6785341252601,0.5451355780137973,0.4910643814983917
2022-03-22,6190.101937833025,7.804851621623338,386.64393193305006,0.7215104012912787,0.42280702303912837
2022-03-23,6971.365374102431,6.309697855800022,498.95073071876095,0.6278908584782533,0.45078419068935766
2022-03-24,6001.834637373008,6.183701017699243,581.2232947202491,0.6799587920692295,0.4259134622005032
2022-03-25,5159.753395112505,7.606986527131029,392.90568805000566,0.4943282319724514,0.49658338734963553
2022-03-26,6386.550602178719,6.666765997098707,427.87518416616473,0.7782752286833512,0.5241301297653077
2022-03-27,5791.609688025778,7.226938947790887,486.0709738991488,0.5580179939837228,0.5299016703411202
2022-03-28,6716.522070743642,5.940704415958664,524.7687955560576,0.7136934126822118,0.5871106301025715
2022-03-29,6740.555933347499,6.56667184661561,317.9225252818382,0.8044636269754185,0.5638839537689407
2022-03-30,6146.160927993925,6.697008064633679,580.0056361956848,0.7169796866269297,0.5735083565584267
2022-03-31,5582.429508158696,5.122642980403586,494.27654123393046,0.7404405315786975,0.5034050869893322
2022-04-01,6283.860029281186,7.419395220821826,454.57154658405335,0.7011436598383977,0.4379246593628137
2022-04-02,5433.283096996026,8.405331585566623,554.441312248336,0.812430421757876,0.49089964191101637
2022-04-03,5631.223984269961,7.144925040389624,396.74672762451354,0.7508324332357917,0.49887801265027276
2022-04-04,5370.873600635474,8.54772888715366,427.46669280463783,0.747860363520989,0.5723607936789248
2022-04-05,5672.689294349849,6.899976965033612,537.9673186531046,0.740276949276236,0.6214339483602319
2022-04-06,6964.12447378004,6.198343594422937,428.53035491442597,0.7006345140173039,0.42747297193492395
2022-04-07,5686.0424955628305,7.387193733848625,644.4771060292923,0.670545281240217,0.38535253802415775
2022-04-08,5224.119678287226,5.647656058924528,556.266003557006,0.7351309128090353,0.55615926544606
2022-04-09,5918.313896347058,6.669485135355014,421.0831604874115,0.6874197926088148,0.6140217703052308
2022-04-10,5573.803554424988,7.283251971475739,336.09775142591025,0.6823732519162075,0.5082228859967786
2022-04-11,6708.669827134697,8.7790099079609,436.32275541576513,0.7582373454822661,0.3353189781256491
2022-04-12,5797.003169718123,6.8351170692581755,570.4117803881626,0.8112794326578864,0.45042943357753273
2022-04-13,6214.458133463358,6.787835104712541,464.28839511339635,0.6525763216265973,0.5737168316784547
2022-04-14,6005.268628742677,6.484278492234509,537.1285519115187,0.7879556976728157,0.5094391966945003
2022-04-15,5364.367320492085,6.446988657560343,499.3313969793217,0.6628108114550942,0.5736597276923765
2022-04-16,6713.177435045466,5.212673776569884,565.808475958436,0.675869901497279,0.4399161476964066
2022-04-17,7246.915403414397,6.3223361172849275,539.6883323329532,0.7277872270379402,0.5338648981280769
2022-04-18,5695.89455248666,7.709444157283859,518.7417383171478,0.7377941185240354,0.468785886762292
2022-04-19,5863.734275360429,6.36747251820033,496.61914252354654,0.8191699121299832,0.49051233436798736
2022-04-20,6860.8723516741475,7.291427291950776,440.784220814556,0.5492662540540781,0.3508601621530092
2022-04-21,5823.069393985344,7.201226638888511,372.08321377887677,0.730824588121502,0.5129593941409972
2022-04-22,6559.322894022332,6.062582166872953,533.5300342279144,0.7271852136542263,0.45073855292300297
2022-04-23,6323.071845356896,7.441382676641414,373.13840456668964,0.655365807800743,0.4250127138412681
2022-04-24,7968.960941720994,7.864774009588943,456.08171568375116,0.6542173260350335,0.44514246925528256
2022-04-25,5654.870982233573,6.975037700596275,510.3531554184959,0.571562900752644,0.43393477718510737
2022-04-26,6032.881480680978,7.179005224747191,506.35909650221384,0.6999255588016396,0.5332267578771416
2022-04-27,7115.862243380098,7.322995022871147,489.6741925747345,0.7025876540621167,0.42986507279132785
2022-04-28,6286.439476295097,7.274303498958411,382.9288845518117,0.6127153367392606,0.4635547679155252
2022-04-29,6228.755408440443,5.879575327102976,457.5434855619022,0.7423269531178116,0.4423378088698102
2022-04-30,5950.133033939426,6.238941163928051,467.8655264879173,0.6208797730746735,0.4968532114724405
2022-05-01,7553.480505315056,7.088675229762695,435.87796248266267,0.5950322800139066,0.4447117978873761
2022-05-02,6092.1918453232065,6.601316608338546,430.1529959037844,0.7498086905912412,0.5959588484206995
2022-05-03,5868.65751697847,7.148069752492599,494.6194068670111,0.7400747886809026,0.49641916217768434
2022-05-04,6707.14247826943,6.864373490370838,540.9131603863221,0.7166943061357087,0.6604912948138034
2022-05-05,6643.091015875006,5.701212727049543,353.60863762298214,0.6915281799712073,0.5946511694079105
2022-05-06,5351.846131969699,5.275838182612815,506.7568564061151,0.7876415776312912,0.7177682764893616
2022-05-07,6826.447190674451,6.619629846757882,365.3880882429298,0.7151505368999594,0.48742562172732856
2022-05-08,5255.828927627741,5.481695773064284,386.322289016536,0.7273722359418461,0.5673043886584006
2022-05-09,5947.691785132224,6.811485846362388,512.7705727268592,0.6374485028421829,0.4717094213959688
2022-05-10,6727.5339525484205,7.358080623115915,456.7432220871972,0.7379120929578867,0.49901319902955327
2022-05-11,5489.2519041279675,7.259345683130626,556.0641719791848,0.7162357910670382,0.5029461014482717
2022-05-12,7101.200910915838,6.721557508873431,374.4437543393754,0.6093442436879897,0.6486131221180061
2022-05-13,5404.402576015383,7.5637866717446895,580.141875537011,0.7490995530421364,0.44957884544510224
2022-05-14,5098.987843189428,7.163419005419061,369.06141307541276,0.7770474020136402,0.4484604224523137
2022-05-15,5776.263643142956,6.484924228403611,444.44144471087884,0.7367693434668011,0.4625505842586713
2022-05-16,6074.852758603333,8.365556669718233,366.3541612727934,0.8089261500907341,0.47874194338152504
2022-05-17,6524.274233903049,6.500389451526895,425.03670202169707,0.7668945388363583,0.47706001831138417
2022-05-18,5262.530914822307,7.349171711456374,434.26901159771086,0.6657160558624539,0.5550065522345294
2022-05-19,5237.0659621993145,6.899183289996276,406.9747547872157,0.613100897634013,0.5632747456162116
2022-05-20,6659.664212305906,7.814054470330533,453.5805587556368,0.6450570564895063,0.5197848536112765
2022-05-21,6337.01717160731,7.0872182864517415,385.13028005193473,0.7434769817891543,0.48332191690637144
2022-05-22,6188.570262063334,7.108564441705273,378.5996169627725,0.6571804788717098,0.6026235608231204
2022-05-23,5614.4644355017845,7.71793977922221,464.1298105021522,0.6734365725481166,0.5584861038222371
2022-05-24,6185.510387579438,7.163391241676973,405.18063897974065,0.6451466440523158,0.598846740110832
2022-05-25,7972.861032422799,6.7535798920649555,302.246602020017,0.7123985778920902,0.5569149609943137
2022-05-26,6221.855750291663,6.729236894143791,576.2081733552484,0.6530564833762534,0.5186107236187051
2022-05-27,6730.80698167405,7.05762640169198,312.6922861639445,0.6526546556305098,0.3779814465737013
2022-05-28,6320.391358685059,7.441214194692447,400.7429098278556,0.6512828984712022,0.5135719047928679
2022-05-29,5529.0976150269535,5.39731328134929,366.7441537580923,0.6479191177941769,0.488451788695933
2022-05-30,5738.274994237574,7.878719743665871,419.2702718942546,0.8155372376258296,0.5068158684450043
2022-05-31,5922.877033816817,7.417925169784515,431.9613783611441,0.7410363268709732,0.5119371989502545
2022-06-01,5116.500648956283,7.914924196393471,522.8233340164312,0.6548649435116448,0.52162349564697
2022-06-02,5776.84668967539,6.6271108830817544,396.0955980779551,0.721915443831057,0.4967387210031851
2022-06-03,6038.389763629345,6.848933584283291,348.0013357746232,0.5998639933428046,0.606827310716883
2022-06-04,5954.682134973501,7.316185354625706,390.94529078146803,0.7259166094650942,0.4429701948173214
2022-06-05,5260.295216137574,8.414634875199264,404.42658607815025,0.7404261159335909,0.47575803136432954
2022-06-06,6464.355243530226,7.850527360124293,409.88441269532694,0.6705858509285014,0.3844016477035685
2022-06-07,6849.859743634818,7.968262409757479,494.1163655120717,0.7689131461653272,0.5244543634428425
2022-06-08,5351.743011588595,6.979774458788627,411.0376050019477,0.6646812559123562,0.5698667470198596
2022-06-09,5374.285128453095,7.660388069498674,450.7016645353951,0.6662745149785843,0.5424530244470689
2022-06-10,5881.456076606336,6.78302066647429,494.9260003689735,0.801916692114056,0.5688084757149704
2022-06-11,6773.948914767491,7.201867438313527,393.42524408565106,0.7142473147862911,0.49759799686599737
2022-06-12,6854.98368365088,7.380669105286882,339.5702075104087,0.8150035356506286,0.44124966352608136
2022-06-13,5824.429937513357,6.600004264663473,470.86057710074994,0.6410040999906217,0.4685861858538141
2022-06-14,6271.102447683795,7.751330022423535,353.8730372772025,0.7973785603496896,0.3903779547477497
2022-06-15,5972.074331024386,7.26876040718625,472.07580020704546,0.7122543074727644,0.4778103071510195
2022-06-16,5559.913728914143,7.614539047866447,511.7457662641319,0.6611266819297098,0.580981701613602
2022-06-17,4906.1342531549335,6.7632483267697845,402.20417356473394,0.7676424588146795,0.521590427704501
2022-06-18,6227.955557379453,5.933623393661175,475.9777729788107,0.6050758172741589,0.5079826582490649
2022-06-19,7513.875228935598,7.417536521674165,434.2647627464101,0.7639985853700938,0.47045756910818665
2022-06-20,7838.5241234319265,7.157193224951328,384.2248803483131,0.6588250177623669,0.6143411528284554
2022-06-21,6378.202640814383,6.495744645944163,524.2901248281706,0.7994329698644367,0.4727893582237745
2022-06-22,5542.095732348497,6.3234196869945904,475.9588765094033,0.7642313096948062,0.475175191444478
2022-06-23,4101.320702408059,7.100569703698134,528.9467415961193,0.8090990239087588,0.46562459241097415
2022-06-24,6065.407882432722,7.34345987719595,432.901694511195,0.7218443187173347,0.5216470538795347
2022-06-25,5363.496334786062,8.042924518793463,445.3452051367613,0.7463976220386543,0.5113214287743565
2022-06-26,6208.383404805122,7.122339036051823,389.3776669922983,0.7466961412499917,0.4636458589724049
2022-06-27,6415.59865692586,7.355713972267412,389.6669259911458,0.7796620934071706,0.5994061046365452
2022-06-28,6718.922205372329,7.201792839148729,323.230646992818,0.7151277199303872,0.5969859199390614
2022-06-29,5954.256231633116,5.857529950924197,437.50910857613025,0.5649289169195623,0.41327340216655784
2022-06-30,6410.587444736616,6.767615277349312,346.88159804786363,0.6563303840716295,0.6005496948911826
2022-07-01,6096.740369101838,6.944453478288151,386.3258400061359,0.7493440971578806,0.399621201465347
2022-07-02,5826.7057058605815,7.286735122806278,435.6812674336002,0.6130347310711824,0.5036996575867916
2022-07-03,5737.032378869625,7.120155807748332,357.2226460020645,0.7404605631961143,0.5706521302273376
2022-07-04,6975.913303961935,6.476486824124389,462.7501254852162,0.633881494309501,0.3815208037147597
2022-07-05,7251.976820085616,5.806995650571991,557.8641112704177,0.6908453233074164,0.48685169029589787
2022-07-06,6154.496274532977,6.839960791918505,485.9130719089119,0.6994340590217024,0.5173252362682508
2022-07-07,6710.742520010797,6.860120853076231,476.24575262574587,0.6817217745546827,0.6028247521601342
2022-07-08,5362.7431404958,7.484449379737987,558.627455992821,0.7731818462525082,0.4303577757381572
2022-07-09,5265.062352759417,6.926198323118025,386.3951663332748,0.6921865608644682,0.5477332321639342
2022-07-10,4953.132309176294,7.395279712138833,557.070036554535,0.6630137274318887,0.49212023592851134
2022-07-11,5802.300918408011,7.723750589909444,488.48380135659994,0.7246523265988273,0.4401086527061371
2022-07-12,4929.491841779418,6.89323317899386,412.24310978855607,0.7626225976467653,0.37567752967975226
2022-07-13,6419.145830040186,7.3559834135656965,498.4847071489721,0.6614688856905144,0.5461711545653419
2022-07-14,6374.1119289886165,6.198538665528955,577.329333071774,0.7956994073792015,0.5830878346874654
2022-07-15,6665.403514691027,6.793930679564833,522.579627627747,0.5731964018391772,0.5460698342484867
2022-07-16,7238.11825042987,6.9428807075285315,471.70483944044736,0.6744028239551709,0.5769992010395895
2022-07-17,6178.022194008733,7.020449248063275,492.55850560564653,0.6377771711759784,0.5191683955365032
2022-07-18,6071.416981929754,6.7843788686557005,399.18981458962475,0.6619908552831529,0.5334030357906989
2022-07-19,6551.507065985712,6.57624754700938,462.45341965853385,0.6836292717915685,0.635685142578147
2022-07-20,6015.598886492954,7.052123081783441,503.8266331097753,0.7067961293195423,0.523458074286086
2022-07-21,5165.111162114455,8.316795730181484,400.65182910824643,0.801526603072212,0.439855527000605
2022-07-22,6921.462925232217,6.968594797737782,478.09953416824965,0.6893519605573274,0.38023817302168167
2022-07-23,5376.13670187951,6.780016486219904,463.34190260610643,0.6631485275605601,0.44276993040629137
2022-07-24,6024.12098211352,6.714724255707473,385.8383092550933,0.6657805509331031,0.4963178597725808
